userId,executedAt,ISIN,direction,executionSize,executionPrice,currency,executionFee,type,CompanyName
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-23 14:33:39.000,US57636Q1040,BUY,0.011618,430.35,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-23 14:36:35.000,US61174X1090,BUY,0.10017,49.915,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-23 14:44:18.000,IE00B3YCGJ38,BUY,0.005409,924.28,EUR,0.0,SAVINGSPLAN,INVESCO S&P 500 ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-23 15:08:45.000,US92826C8394,BUY,0.019523,256.1,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-25 06:14:17.000,US67066G1040,SELL,0.375347,733.3939,EUR,1.0,REGULAR,NVIDIA CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-30 08:30:53.000,IE00B3YCGJ38,SELL,0.124706,939.8565,EUR,1.0,REGULAR,INVESCO S&P 500 ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-04-30 08:33:50.000,IE00BKM4GZ66,BUY,3.67477,30.8891,EUR,1.0,REGULAR,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 08:11:59.000,FR0010527275,BUY,0.077029,64.91,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 08:38:38.000,IE00B4ND3602,BUY,0.119217,41.94,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 08:54:15.000,FR0000121014,BUY,0.006449,775.2,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 09:21:43.000,DE0007030009,BUY,0.009746,513.0,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 13:46:20.000,IE00BKM4GZ66,BUY,0.161378,30.983,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 13:55:22.000,IE0031442068,BUY,0.106523,46.938,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 14:38:20.000,IE00B4L5Y983,BUY,0.056143,89.057,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 14:39:03.000,IE00B4L5Y983,BUY,0.071145,89.07,EUR,0.0,SAVEBACK,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 15:18:00.000,US61174X1090,BUY,0.099482,50.26,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 15:19:00.000,US57636Q1040,BUY,0.012131,412.15,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-02 15:29:38.000,US92826C8394,BUY,0.019956,250.55,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 08:11:16.000,FR0010527275,BUY,0.074074,67.5,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 08:33:34.000,IE00B4ND3602,BUY,0.119269,41.922,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 08:51:53.000,FR0000121014,BUY,0.006406,780.5,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 09:19:54.000,DE0007030009,BUY,0.009363,534.0,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 13:41:47.000,IE00BKM4GZ66,BUY,0.161259,31.006,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 13:47:42.000,IE0031442068,BUY,0.104194,47.987,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 14:02:57.000,IE00B4L5Y983,BUY,0.054958,90.978,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 14:33:38.000,US57636Q1040,BUY,0.011828,422.7,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 14:36:35.000,US61174X1090,BUY,0.097751,51.15,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-09 15:08:49.000,US92826C8394,BUY,0.019331,258.65,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 08:11:55.000,FR0010527275,BUY,0.073713,67.83,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 08:37:37.000,IE00B4ND3602,BUY,0.117046,42.718,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 08:57:06.000,FR0000121014,BUY,0.006345,788.0,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 09:21:27.000,DE0007030009,BUY,0.009615,520.0,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 13:57:02.000,IE00BKM4GZ66,BUY,0.157873,31.671,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 14:03:43.000,IE0031442068,BUY,0.102463,48.798,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 14:19:29.000,IE00B4L5Y983,BUY,0.054177,92.289,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 14:39:23.000,US57636Q1040,BUY,0.011724,426.45,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 14:40:52.000,US61174X1090,BUY,0.10004,49.98,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-16 15:19:07.000,US92826C8394,BUY,0.019349,258.4,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 08:11:18.000,FR0010527275,BUY,0.074671,66.96,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 08:33:25.000,IE00B4ND3602,BUY,0.118119,42.33,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 08:52:15.000,FR0000121014,BUY,0.006663,750.4,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 09:19:56.000,DE0007030009,BUY,0.009437,529.8,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 13:40:49.000,IE00BKM4GZ66,BUY,0.158052,31.635,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 13:47:43.000,IE0031442068,BUY,0.102086,48.978,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 14:02:51.000,IE00B4L5Y983,BUY,0.054226,92.206,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 14:33:38.000,US57636Q1040,BUY,0.011904,420.0,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 14:36:35.000,US61174X1090,BUY,0.102092,48.975,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-05-23 15:08:50.000,US92826C8394,BUY,0.019661,254.3,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 08:13:54.000,FR0010527275,BUY,0.07637,65.47,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 08:34:51.000,IE00B4ND3602,BUY,0.119743,41.756,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 08:54:06.000,FR0000121014,BUY,0.006778,737.6,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 09:22:24.000,DE0007030009,BUY,0.009331,535.8,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 13:46:37.000,IE00BKM4GZ66,BUY,0.161082,31.04,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 13:53:52.000,IE0031442068,BUY,0.102804,48.636,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 14:56:30.000,IE00B4L5Y983,BUY,0.054537,91.68,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:07:49.000,IE00B4L5Y983,BUY,0.054386,91.62,EUR,0.0,SAVEBACK,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:20:53.000,US61174X1090,BUY,0.105563,47.365,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:29:28.000,US57636Q1040,BUY,0.012328,405.55,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-03 15:46:26.000,US92826C8394,BUY,0.020112,248.6,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 08:11:17.000,FR0010527275,BUY,0.078137,63.99,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 08:33:26.000,IE00B4ND3602,BUY,0.120441,41.514,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 08:51:54.000,FR0000121014,BUY,0.006683,748.1,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 09:20:02.000,DE0007030009,BUY,0.009416,531.0,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 13:40:54.000,IE00BKM4GZ66,BUY,0.160112,31.228,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 13:47:44.000,IE0031442068,BUY,0.100924,49.542,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 14:03:03.000,IE00B4L5Y983,BUY,0.053619,93.25,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 14:33:42.000,US57636Q1040,BUY,0.012042,415.2,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 14:36:36.000,US61174X1090,BUY,0.104405,47.89,EUR,0.0,SAVINGSPLAN,MONSTER BEVERAGE CORP
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-10 15:08:49.000,US92826C8394,BUY,0.019596,255.15,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 08:12:50.000,FR0010527275,BUY,0.077591,64.44,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 08:35:35.000,IE00B4ND3602,BUY,0.118691,42.126,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 08:53:36.000,FR0000121014,BUY,0.007093,704.9,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 09:21:40.000,DE0007030009,BUY,0.010311,484.9,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 13:43:54.000,IE00BKM4GZ66,BUY,0.157848,31.676,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 13:52:26.000,IE0031442068,BUY,0.099222,50.392,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 14:14:59.000,IE00B4L5Y983,BUY,0.053226,93.938,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 14:36:04.000,US57636Q1040,BUY,0.012038,415.35,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-17 15:10:17.000,US92826C8394,BUY,0.019809,252.4,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 08:11:17.000,FR0010527275,BUY,0.076911,65.01,EUR,0.0,SAVINGSPLAN,AMDI MSCI WATER UCITS DR-ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 08:33:35.000,IE00B4ND3602,BUY,0.118119,42.33,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 08:52:02.000,FR0000121014,BUY,0.00691,723.5,EUR,0.0,SAVINGSPLAN,LVMH MOET HENNESSY LOUIS VUI
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 09:19:57.000,DE0007030009,BUY,0.009968,501.6,EUR,0.0,SAVINGSPLAN,RHEINMETALL AG
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 13:40:52.000,IE00BKM4GZ66,BUY,0.156484,31.952,EUR,0.0,SAVINGSPLAN,ISHARES CORE EM IMI ACC
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 13:47:45.000,IE0031442068,BUY,0.09872,50.648,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 14:03:38.000,IE00B4L5Y983,BUY,0.052729,94.824,EUR,0.0,SAVINGSPLAN,ISHARES CORE MSCI WORLD
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 14:33:40.000,US57636Q1040,BUY,0.011625,430.1,EUR,0.0,SAVINGSPLAN,MASTERCARD INC - A
27c2e253-8097-4f21-b331-62580bf8d078,2024-06-24 15:08:50.000,US92826C8394,BUY,0.019179,260.7,EUR,0.0,SAVINGSPLAN,VISA INC-CLASS A SHARES
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-10 12:44:01.000,NO0010196140,SELL,1227.0,1.543,EUR,1.0,REGULAR,NORWEGIAN AIR SHUTTLE AS
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-10 12:47:00.000,US0231351067,SELL,29.348643,167.659,EUR,1.0,REGULAR,AMAZON.COM INC
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-10 12:47:32.000,DE000ZAL1111,SELL,34.0,26.4853,EUR,1.0,REGULAR,ZALANDO SE
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-11 17:49:46.000,DE0007037129,BUY,68.0,31.6882,EUR,1.0,REGULAR,RWE AG
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-13 20:41:31.000,XF000BTC0017,BUY,0.040821,61092.5385,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-18 08:30:48.000,XF000BTC0017,SELL,0.04258,56324.0982,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-22 08:38:41.000,US86800U1043,BUY,5.0,681.6621,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-04-22 14:25:55.000,US0567521085,BUY,30.0,89.8032,EUR,1.0,REGULAR,BAIDU INC - SPON ADR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-14 11:04:03.000,US00165C3025,SELL,102.0,7.788,EUR,1.0,REGULAR,AMC ENTERTAINMENT HLDS-CL A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-15 13:43:37.000,US00165C3025,BUY,198.0,5.2055,EUR,1.0,REGULAR,AMC ENTERTAINMENT HLDS-CL A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-17 13:46:39.000,LU0908500753,BUY,2.441045,241.007,EUR,1.0,REGULAR,LYXOR CORE EURSTX 600 DR
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:25:58.000,XF000SOL0012,SELL,8.110913,161.891,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:26:06.000,XF000ETH0019,SELL,0.561945,3440.2386,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:30:01.000,XF000XRP0018,SELL,1780.136697,0.4899,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:31:22.000,XF000ADA0018,SELL,1585.715396,0.4529,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-21 16:33:33.000,XF000BTC0017,SELL,0.029317,62877.3465,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-22 20:21:35.000,US86800U1043,SELL,5.0,809.0175,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-05-22 20:31:03.000,BMG9456A1009,SELL,53.0,24.4544,EUR,1.0,REGULAR,GOLAR LNG LTD
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-03 17:32:12.000,US86800U1043,BUY,5.0,692.5922,EUR,1.0,REGULAR,
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 15:58:40.000,US36467W1099,BUY,100.0,35.114,EUR,1.0,REGULAR,GAMESTOP CORP-CLASS A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 17:30:12.000,US00165C3025,SELL,255.0,4.4996,EUR,1.0,REGULAR,AMC ENTERTAINMENT HLDS-CL A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 17:31:45.000,US36467W1099,SELL,96.0,25.6209,EUR,1.0,REGULAR,GAMESTOP CORP-CLASS A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-07 17:35:54.000,US00165C3025,SELL,251.0,4.5344,EUR,1.0,REGULAR,AMC ENTERTAINMENT HLDS-CL A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-11 18:26:22.000,US36467W1099,BUY,97.0,26.2007,EUR,1.0,REGULAR,GAMESTOP CORP-CLASS A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-11 18:27:24.000,US00165C3025,BUY,606.0,5.0758,EUR,1.0,REGULAR,AMC ENTERTAINMENT HLDS-CL A
287886bb-a666-4d5d-bb98-570c0e74210e,2024-06-24 13:43:44.000,US86800U1043,SELL,5.0,806.973,EUR,1.0,REGULAR,
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 08:57:39.000,DE0005557508,BUY,14.0,20.9758,EUR,1.0,REGULAR,DEUTSCHE TELEKOM AG-REG
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 09:01:01.000,DE0005140008,SELL,17.0,14.956,EUR,1.0,REGULAR,DEUTSCHE BANK AG-REGISTERED
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 09:04:54.000,DE000RENK730,BUY,9.0,30.8508,EUR,1.0,REGULAR,RENK GROUP AG
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-15 09:06:05.000,DE000BAY0017,SELL,12.0,26.4849,EUR,1.0,REGULAR,BAYER AG-REG
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-25 11:45:45.000,DE0005140008,SELL,20.0,16.0968,EUR,1.0,REGULAR,DEUTSCHE BANK AG-REGISTERED
2aafa5e1-25b0-4f41-aab2-6d96190e2318,2024-04-25 11:46:21.000,DE0005557508,BUY,15.0,21.8223,EUR,1.0,REGULAR,DEUTSCHE TELEKOM AG-REG
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 08:38:32.000,IE00B4ND3602,BUY,1.192179,41.94,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 08:50:32.000,IE00B53L3W79,BUY,0.280143,178.48,EUR,0.0,SAVINGSPLAN,ISHARES CORE EURO STOXX 50
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 13:59:57.000,IE00B5BMR087,BUY,0.100773,496.16,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 14:51:39.000,LU1781541179,BUY,3.083032,16.2178,EUR,0.0,SAVINGSPLAN,LYXOR CORE MSCI WORLD DR
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-02 15:06:19.000,LU1781541179,BUY,0.188672,16.238,EUR,0.0,SAVEBACK,LYXOR CORE MSCI WORLD DR
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 08:37:39.000,IE00B4ND3602,BUY,1.170466,42.718,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 08:50:47.000,IE00B53L3W79,BUY,0.267895,186.64,EUR,0.0,SAVINGSPLAN,ISHARES CORE EURO STOXX 50
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 13:59:43.000,IE00B5BMR087,BUY,0.096989,515.52,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-05-16 14:45:35.000,LU1781541179,BUY,2.971662,16.8256,EUR,0.0,SAVINGSPLAN,LYXOR CORE MSCI WORLD DR
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 08:37:48.000,IE00B4ND3602,BUY,1.196916,41.774,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 08:50:27.000,IE00B53L3W79,BUY,0.269774,185.34,EUR,0.0,SAVINGSPLAN,ISHARES CORE EURO STOXX 50
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 13:55:27.000,IE00B5BMR087,BUY,0.097298,513.88,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 15:13:20.000,LU1781541179,BUY,3.00102,16.661,EUR,0.0,SAVINGSPLAN,LYXOR CORE MSCI WORLD DR
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-03 15:25:11.000,LU1781541179,BUY,0.902275,16.6795,EUR,0.0,SAVEBACK,LYXOR CORE MSCI WORLD DR
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 08:35:34.000,IE00B4ND3602,BUY,1.186915,42.126,EUR,0.0,SAVINGSPLAN,ISHARES PHYSICAL GOLD ETC
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 08:50:26.000,IE00B53L3W79,BUY,0.27961,178.82,EUR,0.0,SAVINGSPLAN,ISHARES CORE EURO STOXX 50
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 13:48:28.000,IE00B5BMR087,BUY,0.093601,534.18,EUR,0.0,SAVINGSPLAN,ISHARES CORE S&P 500
2bf99268-c0cc-451b-82fa-ef1a8721b981,2024-06-17 14:26:34.000,LU1781541179,BUY,2.921413,17.115,EUR,0.0,SAVINGSPLAN,LYXOR CORE MSCI WORLD DR
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-05-18 21:00:32.000,XF000ADA0018,SELL,19.720934,0.4458,EUR,1.0,REGULAR,
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-05-18 21:01:28.000,XF000XRP0018,SELL,10.059091,0.4789,EUR,1.0,REGULAR,
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-05-18 21:07:37.000,XF000BTC0017,SELL,0.00019,61206.1827,EUR,1.0,REGULAR,
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 13:38:08.000,US0378331005,SELL,0.006084,196.7844,EUR,1.0,REGULAR,APPLE INC
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 13:38:39.000,US88160R1014,SELL,0.040603,170.9672,EUR,1.0,REGULAR,TESLA INC
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 13:39:05.000,NL0010273215,SELL,0.012847,940.8398,EUR,1.0,REGULAR,ASML HOLDING NV
2eb8f444-f957-4666-a768-b4e4bdb47779,2024-06-25 15:33:29.000,US2935941078,BUY,6.208889,15.7201,EUR,1.0,REGULAR,ENOVIX CORP
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-05 06:36:19.000,LU1781541179,BUY,30.21842,16.2862,EUR,1.0,REGULAR,LYXOR CORE MSCI WORLD DR
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-05 06:39:11.000,IE00BKM4GZ66,BUY,16.046181,30.4415,EUR,1.0,REGULAR,ISHARES CORE EM IMI ACC
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-05 15:14:20.000,US0231351067,BUY,0.061074,169.2782,EUR,0.0,BONUS,AMAZON.COM INC
2fd5613c-79f2-46c9-9c15-14563520be7f,2024-04-19 11:19:28.000,DE0002635307,BUY,10.150931,49.286,EUR,1.0,REGULAR,ISHARES STOXXE600 DE EUR DIS
